Register for User: 465, 'aaswo', 'aaswo123', 'Student', 'Andrew', 'Asworth', Thu 09/12/1999 21:06, Session: 1921, 'Martial Arts', Sat 14/02/2015 11:00, 'Inside hall', 'Completed', 7 register(s)
Register for User: 468, 'astew', 'astew123', 'Student', 'Andrew', 'Stewart', Mon 29/01/2001 21:24, Session: 1941, 'Athletics', Tue 03/02/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 468, 'astew', 'astew123', 'Student', 'Andrew', 'Stewart', Mon 29/01/2001 21:24, Session: 1942, 'Athletics', Sat 07/03/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 468, 'astew', 'astew123', 'Student', 'Andrew', 'Stewart', Mon 29/01/2001 21:24, Session: 1944, 'Athletics', Sat 24/01/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 468, 'astew', 'astew123', 'Student', 'Andrew', 'Stewart', Mon 29/01/2001 21:24, Session: 1945, 'Athletics', Tue 10/02/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 468, 'astew', 'astew123', 'Student', 'Andrew', 'Stewart', Mon 29/01/2001 21:24, Session: 1949, 'Athletics', Tue 17/02/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 468, 'astew', 'astew123', 'Student', 'Andrew', 'Stewart', Mon 29/01/2001 21:24, Session: 1950, 'Athletics', Sat 28/02/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 468, 'astew', 'astew123', 'Student', 'Andrew', 'Stewart', Mon 29/01/2001 21:24, Session: 1953, 'Athletics', Tue 13/01/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 468, 'astew', 'astew123', 'Student', 'Andrew', 'Stewart', Mon 29/01/2001 21:24, Session: 1956, 'Athletics', Sat 07/02/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 468, 'astew', 'astew123', 'Student', 'Andrew', 'Stewart', Mon 29/01/2001 21:24, Session: 1958, 'Athletics', Tue 27/01/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 468, 'astew', 'astew123', 'Student', 'Andrew', 'Stewart', Mon 29/01/2001 21:24, Session: 1961, 'Athletics', Sat 21/03/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 468, 'astew', 'astew123', 'Student', 'Andrew', 'Stewart', Mon 29/01/2001 21:24, Session: 1963, 'Athletics', Tue 10/03/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 468, 'astew', 'astew123', 'Student', 'Andrew', 'Stewart', Mon 29/01/2001 21:24, Session: 1964, 'Athletics', Tue 20/01/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 468, 'astew', 'astew123', 'Student', 'Andrew', 'Stewart', Mon 29/01/2001 21:24, Session: 1965, 'Athletics', Sat 14/02/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 468, 'astew', 'astew123', 'Student', 'Andrew', 'Stewart', Mon 29/01/2001 21:24, Session: 1968, 'Athletics', Tue 03/03/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 468, 'astew', 'astew123', 'Student', 'Andrew', 'Stewart', Mon 29/01/2001 21:24, Session: 1970, 'Athletics', Sat 21/02/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 468, 'astew', 'astew123', 'Student', 'Andrew', 'Stewart', Mon 29/01/2001 21:24, Session: 1972, 'Athletics', Tue 24/02/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 468, 'astew', 'astew123', 'Student', 'Andrew', 'Stewart', Mon 29/01/2001 21:24, Session: 1975, 'Athletics', Sat 14/03/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 468, 'astew', 'astew123', 'Student', 'Andrew', 'Stewart', Mon 29/01/2001 21:24, Session: 1976, 'Athletics', Tue 17/03/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 468, 'astew', 'astew123', 'Student', 'Andrew', 'Stewart', Mon 29/01/2001 21:24, Session: 1978, 'Athletics', Sat 17/01/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 468, 'astew', 'astew123', 'Student', 'Andrew', 'Stewart', Mon 29/01/2001 21:24, Session: 1979, 'Athletics', Sat 31/01/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 469, 'ayako', 'ayako123', 'Student', 'Andrew', 'Yakov', Mon 11/05/1998 10:41, Session: 1941, 'Athletics', Tue 03/02/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 469, 'ayako', 'ayako123', 'Student', 'Andrew', 'Yakov', Mon 11/05/1998 10:41, Session: 1942, 'Athletics', Sat 07/03/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 469, 'ayako', 'ayako123', 'Student', 'Andrew', 'Yakov', Mon 11/05/1998 10:41, Session: 1944, 'Athletics', Sat 24/01/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 469, 'ayako', 'ayako123', 'Student', 'Andrew', 'Yakov', Mon 11/05/1998 10:41, Session: 1945, 'Athletics', Tue 10/02/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 469, 'ayako', 'ayako123', 'Student', 'Andrew', 'Yakov', Mon 11/05/1998 10:41, Session: 1949, 'Athletics', Tue 17/02/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 469, 'ayako', 'ayako123', 'Student', 'Andrew', 'Yakov', Mon 11/05/1998 10:41, Session: 1950, 'Athletics', Sat 28/02/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 469, 'ayako', 'ayako123', 'Student', 'Andrew', 'Yakov', Mon 11/05/1998 10:41, Session: 1953, 'Athletics', Tue 13/01/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 469, 'ayako', 'ayako123', 'Student', 'Andrew', 'Yakov', Mon 11/05/1998 10:41, Session: 1956, 'Athletics', Sat 07/02/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 469, 'ayako', 'ayako123', 'Student', 'Andrew', 'Yakov', Mon 11/05/1998 10:41, Session: 1958, 'Athletics', Tue 27/01/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 469, 'ayako', 'ayako123', 'Student', 'Andrew', 'Yakov', Mon 11/05/1998 10:41, Session: 1961, 'Athletics', Sat 21/03/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 469, 'ayako', 'ayako123', 'Student', 'Andrew', 'Yakov', Mon 11/05/1998 10:41, Session: 1963, 'Athletics', Tue 10/03/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 469, 'ayako', 'ayako123', 'Student', 'Andrew', 'Yakov', Mon 11/05/1998 10:41, Session: 1964, 'Athletics', Tue 20/01/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 469, 'ayako', 'ayako123', 'Student', 'Andrew', 'Yakov', Mon 11/05/1998 10:41, Session: 1965, 'Athletics', Sat 14/02/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 469, 'ayako', 'ayako123', 'Student', 'Andrew', 'Yakov', Mon 11/05/1998 10:41, Session: 1968, 'Athletics', Tue 03/03/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 469, 'ayako', 'ayako123', 'Student', 'Andrew', 'Yakov', Mon 11/05/1998 10:41, Session: 1970, 'Athletics', Sat 21/02/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 469, 'ayako', 'ayako123', 'Student', 'Andrew', 'Yakov', Mon 11/05/1998 10:41, Session: 1972, 'Athletics', Tue 24/02/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 469, 'ayako', 'ayako123', 'Student', 'Andrew', 'Yakov', Mon 11/05/1998 10:41, Session: 1975, 'Athletics', Sat 14/03/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 469, 'ayako', 'ayako123', 'Student', 'Andrew', 'Yakov', Mon 11/05/1998 10:41, Session: 1976, 'Athletics', Tue 17/03/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 469, 'ayako', 'ayako123', 'Student', 'Andrew', 'Yakov', Mon 11/05/1998 10:41, Session: 1978, 'Athletics', Sat 17/01/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 469, 'ayako', 'ayako123', 'Student', 'Andrew', 'Yakov', Mon 11/05/1998 10:41, Session: 1979, 'Athletics', Sat 31/01/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 470, 'belli', 'belli123', 'Student', 'Billy', 'Elliott', Tue 16/01/2001 09:14, Session: 1941, 'Athletics', Tue 03/02/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 470, 'belli', 'belli123', 'Student', 'Billy', 'Elliott', Tue 16/01/2001 09:14, Session: 1942, 'Athletics', Sat 07/03/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 470, 'belli', 'belli123', 'Student', 'Billy', 'Elliott', Tue 16/01/2001 09:14, Session: 1944, 'Athletics', Sat 24/01/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 470, 'belli', 'belli123', 'Student', 'Billy', 'Elliott', Tue 16/01/2001 09:14, Session: 1945, 'Athletics', Tue 10/02/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 470, 'belli', 'belli123', 'Student', 'Billy', 'Elliott', Tue 16/01/2001 09:14, Session: 1949, 'Athletics', Tue 17/02/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 470, 'belli', 'belli123', 'Student', 'Billy', 'Elliott', Tue 16/01/2001 09:14, Session: 1950, 'Athletics', Sat 28/02/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 470, 'belli', 'belli123', 'Student', 'Billy', 'Elliott', Tue 16/01/2001 09:14, Session: 1953, 'Athletics', Tue 13/01/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 470, 'belli', 'belli123', 'Student', 'Billy', 'Elliott', Tue 16/01/2001 09:14, Session: 1956, 'Athletics', Sat 07/02/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 470, 'belli', 'belli123', 'Student', 'Billy', 'Elliott', Tue 16/01/2001 09:14, Session: 1958, 'Athletics', Tue 27/01/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 470, 'belli', 'belli123', 'Student', 'Billy', 'Elliott', Tue 16/01/2001 09:14, Session: 1961, 'Athletics', Sat 21/03/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 470, 'belli', 'belli123', 'Student', 'Billy', 'Elliott', Tue 16/01/2001 09:14, Session: 1963, 'Athletics', Tue 10/03/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 470, 'belli', 'belli123', 'Student', 'Billy', 'Elliott', Tue 16/01/2001 09:14, Session: 1964, 'Athletics', Tue 20/01/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 470, 'belli', 'belli123', 'Student', 'Billy', 'Elliott', Tue 16/01/2001 09:14, Session: 1965, 'Athletics', Sat 14/02/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 470, 'belli', 'belli123', 'Student', 'Billy', 'Elliott', Tue 16/01/2001 09:14, Session: 1968, 'Athletics', Tue 03/03/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 470, 'belli', 'belli123', 'Student', 'Billy', 'Elliott', Tue 16/01/2001 09:14, Session: 1970, 'Athletics', Sat 21/02/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 470, 'belli', 'belli123', 'Student', 'Billy', 'Elliott', Tue 16/01/2001 09:14, Session: 1972, 'Athletics', Tue 24/02/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 470, 'belli', 'belli123', 'Student', 'Billy', 'Elliott', Tue 16/01/2001 09:14, Session: 1975, 'Athletics', Sat 14/03/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 470, 'belli', 'belli123', 'Student', 'Billy', 'Elliott', Tue 16/01/2001 09:14, Session: 1976, 'Athletics', Tue 17/03/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 470, 'belli', 'belli123', 'Student', 'Billy', 'Elliott', Tue 16/01/2001 09:14, Session: 1978, 'Athletics', Sat 17/01/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 470, 'belli', 'belli123', 'Student', 'Billy', 'Elliott', Tue 16/01/2001 09:14, Session: 1979, 'Athletics', Sat 31/01/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 471, 'bkell', 'bkell123', 'Student', 'Billy', 'Kellerman', Thu 21/05/1998 22:36, Session: 1941, 'Athletics', Tue 03/02/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 471, 'bkell', 'bkell123', 'Student', 'Billy', 'Kellerman', Thu 21/05/1998 22:36, Session: 1942, 'Athletics', Sat 07/03/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 471, 'bkell', 'bkell123', 'Student', 'Billy', 'Kellerman', Thu 21/05/1998 22:36, Session: 1944, 'Athletics', Sat 24/01/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 471, 'bkell', 'bkell123', 'Student', 'Billy', 'Kellerman', Thu 21/05/1998 22:36, Session: 1945, 'Athletics', Tue 10/02/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 471, 'bkell', 'bkell123', 'Student', 'Billy', 'Kellerman', Thu 21/05/1998 22:36, Session: 1949, 'Athletics', Tue 17/02/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 471, 'bkell', 'bkell123', 'Student', 'Billy', 'Kellerman', Thu 21/05/1998 22:36, Session: 1950, 'Athletics', Sat 28/02/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 471, 'bkell', 'bkell123', 'Student', 'Billy', 'Kellerman', Thu 21/05/1998 22:36, Session: 1953, 'Athletics', Tue 13/01/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 471, 'bkell', 'bkell123', 'Student', 'Billy', 'Kellerman', Thu 21/05/1998 22:36, Session: 1956, 'Athletics', Sat 07/02/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 471, 'bkell', 'bkell123', 'Student', 'Billy', 'Kellerman', Thu 21/05/1998 22:36, Session: 1958, 'Athletics', Tue 27/01/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 471, 'bkell', 'bkell123', 'Student', 'Billy', 'Kellerman', Thu 21/05/1998 22:36, Session: 1961, 'Athletics', Sat 21/03/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 471, 'bkell', 'bkell123', 'Student', 'Billy', 'Kellerman', Thu 21/05/1998 22:36, Session: 1963, 'Athletics', Tue 10/03/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 471, 'bkell', 'bkell123', 'Student', 'Billy', 'Kellerman', Thu 21/05/1998 22:36, Session: 1964, 'Athletics', Tue 20/01/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 471, 'bkell', 'bkell123', 'Student', 'Billy', 'Kellerman', Thu 21/05/1998 22:36, Session: 1965, 'Athletics', Sat 14/02/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 471, 'bkell', 'bkell123', 'Student', 'Billy', 'Kellerman', Thu 21/05/1998 22:36, Session: 1968, 'Athletics', Tue 03/03/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 471, 'bkell', 'bkell123', 'Student', 'Billy', 'Kellerman', Thu 21/05/1998 22:36, Session: 1970, 'Athletics', Sat 21/02/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 471, 'bkell', 'bkell123', 'Student', 'Billy', 'Kellerman', Thu 21/05/1998 22:36, Session: 1972, 'Athletics', Tue 24/02/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 471, 'bkell', 'bkell123', 'Student', 'Billy', 'Kellerman', Thu 21/05/1998 22:36, Session: 1975, 'Athletics', Sat 14/03/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 471, 'bkell', 'bkell123', 'Student', 'Billy', 'Kellerman', Thu 21/05/1998 22:36, Session: 1976, 'Athletics', Tue 17/03/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 471, 'bkell', 'bkell123', 'Student', 'Billy', 'Kellerman', Thu 21/05/1998 22:36, Session: 1978, 'Athletics', Sat 17/01/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 471, 'bkell', 'bkell123', 'Student', 'Billy', 'Kellerman', Thu 21/05/1998 22:36, Session: 1979, 'Athletics', Sat 31/01/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 472, 'bquar', 'bquar123', 'Student', 'Billy', 'Quarta', Mon 29/01/2001 16:43, Session: 1941, 'Athletics', Tue 03/02/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 472, 'bquar', 'bquar123', 'Student', 'Billy', 'Quarta', Mon 29/01/2001 16:43, Session: 1942, 'Athletics', Sat 07/03/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 472, 'bquar', 'bquar123', 'Student', 'Billy', 'Quarta', Mon 29/01/2001 16:43, Session: 1944, 'Athletics', Sat 24/01/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 472, 'bquar', 'bquar123', 'Student', 'Billy', 'Quarta', Mon 29/01/2001 16:43, Session: 1945, 'Athletics', Tue 10/02/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 472, 'bquar', 'bquar123', 'Student', 'Billy', 'Quarta', Mon 29/01/2001 16:43, Session: 1949, 'Athletics', Tue 17/02/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 472, 'bquar', 'bquar123', 'Student', 'Billy', 'Quarta', Mon 29/01/2001 16:43, Session: 1950, 'Athletics', Sat 28/02/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 472, 'bquar', 'bquar123', 'Student', 'Billy', 'Quarta', Mon 29/01/2001 16:43, Session: 1953, 'Athletics', Tue 13/01/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 472, 'bquar', 'bquar123', 'Student', 'Billy', 'Quarta', Mon 29/01/2001 16:43, Session: 1956, 'Athletics', Sat 07/02/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 472, 'bquar', 'bquar123', 'Student', 'Billy', 'Quarta', Mon 29/01/2001 16:43, Session: 1958, 'Athletics', Tue 27/01/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 472, 'bquar', 'bquar123', 'Student', 'Billy', 'Quarta', Mon 29/01/2001 16:43, Session: 1961, 'Athletics', Sat 21/03/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 472, 'bquar', 'bquar123', 'Student', 'Billy', 'Quarta', Mon 29/01/2001 16:43, Session: 1963, 'Athletics', Tue 10/03/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 472, 'bquar', 'bquar123', 'Student', 'Billy', 'Quarta', Mon 29/01/2001 16:43, Session: 1964, 'Athletics', Tue 20/01/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 472, 'bquar', 'bquar123', 'Student', 'Billy', 'Quarta', Mon 29/01/2001 16:43, Session: 1965, 'Athletics', Sat 14/02/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 472, 'bquar', 'bquar123', 'Student', 'Billy', 'Quarta', Mon 29/01/2001 16:43, Session: 1968, 'Athletics', Tue 03/03/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 472, 'bquar', 'bquar123', 'Student', 'Billy', 'Quarta', Mon 29/01/2001 16:43, Session: 1970, 'Athletics', Sat 21/02/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 472, 'bquar', 'bquar123', 'Student', 'Billy', 'Quarta', Mon 29/01/2001 16:43, Session: 1972, 'Athletics', Tue 24/02/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 472, 'bquar', 'bquar123', 'Student', 'Billy', 'Quarta', Mon 29/01/2001 16:43, Session: 1975, 'Athletics', Sat 14/03/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 472, 'bquar', 'bquar123', 'Student', 'Billy', 'Quarta', Mon 29/01/2001 16:43, Session: 1976, 'Athletics', Tue 17/03/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 472, 'bquar', 'bquar123', 'Student', 'Billy', 'Quarta', Mon 29/01/2001 16:43, Session: 1978, 'Athletics', Sat 17/01/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 472, 'bquar', 'bquar123', 'Student', 'Billy', 'Quarta', Mon 29/01/2001 16:43, Session: 1979, 'Athletics', Sat 31/01/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 473, 'bwick', 'bwick123', 'Student', 'Billy', 'Wickley', Thu 17/08/2000 21:50, Session: 1941, 'Athletics', Tue 03/02/2015 16:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 473, 'bwick', 'bwick123', 'Student', 'Billy', 'Wickley', Thu 17/08/2000 21:50, Session: 1942, 'Athletics', Sat 07/03/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
Register for User: 473, 'bwick', 'bwick123', 'Student', 'Billy', 'Wickley', Thu 17/08/2000 21:50, Session: 1944, 'Athletics', Sat 24/01/2015 10:00, 'Outside fields', 'Completed', 12 register(s)
